method_enc,team_size,budget_ratio,progress,velocity,open_tickets,absences,overscoped,team_issues,tech_debt,scope_creep,key_person_risk,unclear_requirements,meetings_per_week,doc_score,duration_planned,sprints_count,ai_score,delay_days,overrun_pct,success,risk_category,methodology,sector,budget
3,5,0.856,40,50,21,0,1,0,1,1,0,0,1,8.9,359,25,2.6,54,0.0,0,3,Waterfall,Industrie,16000.0
1,18,0.748,47,50,11,2,1,1,0,1,0,0,2,8.3,224,16,3.2,51,0.0,0,3,Kanban,Industrie,71000.0
2,7,0.423,68,74,22,1,0,1,0,1,0,0,2,5.1,384,27,6.0,0,0.0,1,1,Scrum,E-commerce,512000.0
2,22,0.397,39,71,19,1,0,1,0,0,0,0,2,8.0,162,11,5.8,0,0.0,0,2,Scrum,IT,25000.0
3,10,0.395,8,5,27,2,0,1,0,0,0,0,2,5.6,269,19,3.0,53,0.0,0,3,Waterfall,Finance,323000.0
2,4,0.338,89,106,0,0,0,0,0,0,0,0,2,7.0,223,15,10.0,0,0.0,1,0,Scrum,Telecom,423000.0
1,22,0.349,47,39,11,0,0,0,0,0,0,0,2,7.5,75,5,6.7,0,0.0,1,1,Kanban,Santé,567000.0
0,14,1.028,59,66,15,1,1,0,1,1,0,0,2,5.8,335,23,3.7,49,2.8,0,3,Agile,E-commerce,588000.0
1,16,0.524,45,65,4,0,0,0,0,1,0,0,3,5.3,305,21,7.5,0,0.0,1,0,Kanban,Santé,402000.0
2,6,0.463,52,61,18,4,0,0,0,1,0,1,4,0.0,203,14,5.5,0,0.0,0,2,Scrum,E-commerce,362000.0
0,9,0.656,40,66,0,0,0,0,0,1,0,1,3,0.7,68,4,6.6,0,0.0,1,1,Agile,Santé,506000.0
1,24,0.386,59,71,0,0,0,0,1,0,0,0,2,9.1,238,17,8.5,0,0.0,1,0,Kanban,Industrie,590000.0
3,22,0.601,29,41,4,1,0,1,0,0,0,0,2,7.0,298,21,5.9,0,0.0,0,2,Waterfall,Industrie,43000.0
0,24,0.447,49,62,1,1,0,0,0,0,0,0,1,5.9,251,17,9.3,0,0.0,1,0,Agile,Industrie,41000.0
1,14,0.38,27,61,8,1,0,0,0,1,0,1,2,1.0,147,10,5.5,0,0.0,0,2,Kanban,Logistique,274000.0
1,6,0.942,89,84,0,3,1,1,1,1,0,0,2,6.1,212,15,3.6,46,0.0,0,3,Kanban,Finance,536000.0
2,13,0.963,66,66,3,3,1,1,0,0,0,1,2,4.6,171,12,3.2,50,0.0,0,3,Scrum,Logistique,94000.0
2,15,0.777,38,38,0,0,1,0,1,0,0,0,2,7.4,230,16,5.3,25,0.0,0,2,Scrum,Education,571000.0
2,9,0.457,75,95,21,2,0,1,0,0,0,0,2,8.1,188,13,7.8,0,0.0,1,0,Scrum,Industrie,575000.0
1,20,0.697,57,54,15,0,0,0,1,0,0,0,1,7.9,67,4,7.0,0,0.0,1,1,Kanban,Education,333000.0
0,21,0.426,12,43,14,3,0,1,0,1,0,1,3,5.8,44,3,3.0,56,0.0,0,3,Agile,Education,553000.0
0,8,0.635,52,40,7,4,0,1,0,0,0,0,3,6.8,100,7,5.4,35,0.0,0,2,Agile,Education,76000.0
3,20,0.75,67,64,24,0,1,0,0,0,0,1,2,4.7,183,13,5.4,32,0.0,0,2,Waterfall,IT,260000.0
1,12,0.599,5,40,7,3,0,1,0,0,0,1,2,1.6,390,27,3.4,45,0.0,0,3,Kanban,Education,480000.0
2,23,0.74,62,95,6,0,1,0,0,0,0,1,2,0.9,80,5,6.7,0,0.0,1,1,Scrum,Industrie,207000.0
3,19,0.567,53,76,9,4,0,1,0,1,0,0,3,6.4,145,10,5.4,33,0.0,0,2,Waterfall,Santé,529000.0
0,14,0.472,80,111,11,0,0,0,0,0,0,0,3,7.8,361,25,9.9,0,0.0,1,0,Agile,Finance,146000.0
3,20,0.487,50,77,3,1,0,0,1,0,0,0,2,8.3,218,15,7.6,0,0.0,1,0,Waterfall,IT,296000.0
3,10,0.26,84,86,0,2,0,1,0,0,0,0,0,8.6,322,23,7.7,0,0.0,1,0,Waterfall,Santé,136000.0
2,24,0.696,21,58,15,1,1,0,0,0,0,0,3,8.2,345,24,4.7,41,0.0,0,2,Scrum,Santé,591000.0
2,6,1.056,64,78,0,4,1,1,1,1,0,0,3,9.7,303,21,1.9,67,5.6,0,3,Scrum,E-commerce,231000.0
3,4,0.615,5,24,10,0,0,0,0,0,0,0,3,6.6,158,11,5.9,0,0.0,0,2,Waterfall,Industrie,85000.0
1,12,0.633,38,67,12,3,0,0,1,0,0,1,1,3.3,159,11,4.7,41,0.0,0,2,Kanban,Telecom,120000.0
2,9,0.483,90,111,7,1,0,0,0,0,0,0,3,9.8,302,21,10.0,0,0.0,1,0,Scrum,Education,361000.0
0,14,0.586,53,72,19,1,1,0,0,0,0,0,1,6.9,252,18,4.8,37,0.0,0,2,Agile,E-commerce,535000.0
2,23,0.533,51,55,12,0,0,0,0,0,0,1,2,5.5,224,16,6.7,0,0.0,1,1,Scrum,IT,32000.0
2,6,0.318,49,83,14,2,0,1,0,0,0,1,3,4.4,34,2,5.8,0,0.0,0,2,Scrum,Finance,66000.0
3,16,0.526,35,38,6,0,0,1,0,1,0,0,3,8.7,249,17,5.5,0,0.0,0,2,Waterfall,IT,392000.0
1,23,0.53,58,88,5,0,0,0,0,1,0,1,2,1.4,132,9,7.4,0,0.0,1,1,Kanban,Logistique,440000.0
3,15,0.675,30,56,7,2,0,0,0,1,0,0,2,10.0,158,11,7.1,0,0.0,1,1,Waterfall,Finance,583000.0
0,2,0.608,79,86,7,0,0,0,0,0,0,0,2,5.1,186,13,10.0,0,0.0,1,0,Agile,Industrie,399000.0
0,24,0.383,57,63,0,1,0,0,0,0,0,0,0,7.2,264,18,8.0,0,0.0,1,0,Agile,Logistique,28000.0
1,11,0.743,44,49,11,3,1,1,0,0,0,0,3,6.9,319,22,3.1,54,0.0,0,3,Kanban,Logistique,348000.0
2,21,0.551,49,75,0,1,0,0,0,0,0,1,2,4.6,243,17,8.4,0,0.0,1,0,Scrum,Telecom,284000.0
3,24,0.505,50,56,0,3,0,0,1,1,1,1,3,4.4,392,28,5.3,35,0.0,0,2,Waterfall,Industrie,166000.0
0,14,0.464,58,61,14,1,0,0,0,1,0,0,2,10.0,216,15,7.5,0,0.0,1,0,Agile,Logistique,498000.0
1,5,0.633,32,42,8,4,1,1,0,0,0,1,1,0.0,310,22,2.2,63,0.0,0,3,Kanban,Santé,35000.0
3,18,0.597,66,72,21,2,0,0,0,1,0,1,1,4.5,75,5,5.7,0,0.0,0,2,Waterfall,Industrie,241000.0
3,15,0.575,49,64,0,3,0,0,0,0,0,1,4,1.4,362,25,7.7,0,0.0,1,0,Waterfall,Industrie,545000.0
1,18,0.399,48,51,9,5,0,0,1,0,1,1,3,2.1,281,20,3.3,53,0.0,0,3,Kanban,Industrie,431000.0
3,11,0.628,17,12,29,0,1,0,0,0,0,0,3,5.8,133,9,3.4,47,0.0,0,3,Waterfall,E-commerce,110000.0
1,24,0.655,26,42,20,2,1,1,0,0,0,1,2,5.1,277,19,2.1,60,0.0,0,3,Kanban,Santé,209000.0
2,2,1.044,50,80,15,0,1,0,0,1,0,1,4,2.9,361,25,2.7,55,4.4,0,3,Scrum,Finance,539000.0
1,8,0.49,43,51,2,1,0,0,0,0,1,0,1,5.6,386,27,7.1,0,0.0,1,1,Kanban,Finance,482000.0
2,6,0.664,61,74,13,2,0,0,0,0,0,0,2,5.1,266,19,8.3,0,0.0,1,0,Scrum,Santé,247000.0
3,20,0.744,48,60,3,2,0,0,0,1,1,0,1,9.1,34,2,6.1,0,0.0,1,1,Waterfall,IT,188000.0
2,7,0.711,76,83,26,0,0,0,1,1,0,1,4,0.0,171,12,6.5,0,0.0,1,1,Scrum,IT,319000.0
2,24,0.576,18,58,15,0,1,0,0,0,0,0,3,4.7,390,27,5.8,0,0.0,0,2,Scrum,IT,63000.0
1,10,0.536,34,66,4,2,0,0,0,1,0,0,3,5.1,198,14,6.6,0,0.0,1,1,Kanban,Santé,206000.0
2,20,0.673,60,71,0,1,0,0,0,1,0,1,2,6.2,97,6,7.4,0,0.0,1,1,Scrum,E-commerce,117000.0
1,21,0.52,14,51,19,6,0,1,0,0,0,1,3,3.9,210,15,2.3,60,0.0,0,3,Kanban,Finance,280000.0
1,24,0.621,46,60,8,5,0,1,0,0,1,0,3,5.7,85,6,5.4,33,0.0,0,2,Kanban,Telecom,367000.0
0,13,0.279,16,34,10,1,0,0,0,0,0,0,3,9.4,340,24,6.4,0,0.0,1,1,Agile,Santé,74000.0
1,9,0.458,70,87,9,0,0,0,0,0,0,0,1,5.0,186,13,9.1,0,0.0,1,0,Kanban,Finance,520000.0
1,12,0.386,45,64,8,1,0,0,0,0,0,0,3,5.9,102,7,8.6,0,0.0,1,0,Kanban,IT,184000.0
2,22,0.491,42,59,22,3,0,0,0,0,0,0,2,6.8,399,28,7.1,0,0.0,1,1,Scrum,Industrie,310000.0
2,21,0.623,54,52,19,0,1,0,1,0,0,0,1,6.7,117,8,5.0,39,0.0,0,2,Scrum,Industrie,365000.0
3,17,0.414,54,67,16,4,1,1,0,0,0,0,3,7.0,262,18,4.4,37,0.0,0,3,Waterfall,Industrie,287000.0
2,7,0.34,71,88,8,0,0,0,0,0,0,0,2,10.0,363,25,9.3,0,0.0,1,0,Scrum,Telecom,295000.0
1,20,0.631,47,64,6,4,1,0,1,0,1,1,1,4.5,315,22,2.7,59,0.0,0,3,Kanban,Telecom,405000.0
3,12,0.574,62,52,14,0,0,0,0,0,0,0,2,7.1,57,4,7.8,0,0.0,1,0,Waterfall,Telecom,479000.0
2,4,0.438,26,62,2,5,0,1,0,0,0,1,1,3.1,183,13,4.9,44,0.0,0,2,Scrum,Industrie,279000.0
2,14,0.543,55,89,7,0,1,0,0,0,0,0,3,6.6,296,21,7.5,0,0.0,1,0,Scrum,E-commerce,287000.0
2,5,0.264,43,76,20,1,0,1,0,0,0,0,2,3.2,399,28,6.5,0,0.0,1,1,Scrum,Logistique,245000.0
3,5,0.323,49,65,0,0,0,0,0,0,0,0,1,6.1,99,7,8.8,0,0.0,1,0,Waterfall,Logistique,485000.0
1,14,0.584,68,66,5,2,0,1,0,0,0,1,4,3.0,95,6,6.9,0,0.0,1,1,Kanban,IT,340000.0
0,20,0.722,16,57,7,0,0,0,1,0,0,0,3,8.4,368,26,5.7,0,0.0,0,2,Agile,IT,339000.0
3,14,0.84,32,43,26,6,0,1,1,1,1,1,2,1.1,365,26,1.0,67,0.0,0,3,Waterfall,Education,284000.0
2,22,0.562,99,106,8,0,1,0,0,0,0,1,3,1.3,252,18,7.9,0,0.0,1,0,Scrum,Santé,56000.0
2,10,0.38,55,108,2,0,0,0,0,0,0,0,2,9.3,251,17,10.0,0,0.0,1,0,Scrum,Santé,243000.0
2,23,0.921,41,72,8,2,1,1,1,0,0,0,1,8.7,345,24,3.3,44,0.0,0,3,Scrum,Finance,539000.0
1,19,0.622,57,55,8,0,0,0,0,0,0,0,0,7.7,161,11,7.8,0,0.0,1,0,Kanban,IT,505000.0
3,17,0.643,5,25,21,6,1,0,0,0,1,0,1,9.4,152,10,1.8,67,0.0,0,3,Waterfall,Logistique,574000.0
3,4,0.76,32,57,0,3,1,0,0,0,0,0,4,6.7,367,26,5.5,0,0.0,0,2,Waterfall,Logistique,189000.0
2,6,0.558,81,78,0,3,0,0,0,0,1,0,1,9.3,358,25,8.9,0,0.0,1,0,Scrum,Education,396000.0
2,3,0.494,71,88,2,0,1,0,1,0,0,0,3,5.2,124,8,7.1,0,0.0,1,1,Scrum,Industrie,587000.0
2,11,0.396,44,59,9,1,0,0,0,0,1,1,3,3.3,324,23,6.5,0,0.0,1,1,Scrum,E-commerce,530000.0
1,18,0.632,66,76,13,0,1,0,0,0,0,0,3,0.4,32,2,7.6,0,0.0,1,0,Kanban,Telecom,93000.0
1,3,0.559,51,59,8,5,0,1,0,0,0,0,2,8.4,34,2,4.8,46,0.0,0,2,Kanban,E-commerce,112000.0
3,2,0.525,30,58,24,2,0,1,0,0,0,0,2,8.3,363,25,4.8,39,0.0,0,2,Waterfall,Telecom,466000.0
1,13,0.971,25,68,17,0,1,0,0,1,0,0,3,5.6,38,2,3.2,45,0.0,0,3,Kanban,Education,533000.0
2,4,0.625,55,69,9,0,0,0,1,0,0,0,2,8.7,59,4,7.4,0,0.0,1,1,Scrum,Santé,424000.0
1,17,0.311,74,87,0,3,0,0,0,0,1,0,3,6.1,328,23,8.0,0,0.0,1,0,Kanban,Finance,58000.0
3,5,0.439,14,23,18,2,0,1,0,0,0,1,1,2.0,112,8,2.8,56,0.0,0,3,Waterfall,IT,84000.0
2,11,0.723,75,92,16,5,1,1,0,1,0,0,2,4.6,208,14,4.2,38,0.0,0,3,Scrum,Education,234000.0
2,19,0.915,36,60,6,1,1,0,0,1,0,0,0,8.1,38,2,3.2,58,0.0,0,3,Scrum,Telecom,158000.0
0,19,0.502,50,81,6,3,0,1,0,0,1,0,3,4.1,181,12,5.6,0,0.0,0,2,Agile,IT,115000.0
3,16,0.647,22,44,14,3,0,0,0,0,0,0,3,6.0,183,13,6.0,0,0.0,1,1,Waterfall,IT,179000.0
3,24,0.48,55,51,11,6,1,1,0,0,1,1,3,0.0,307,21,1.3,68,0.0,0,3,Waterfall,Education,526000.0
3,13,0.309,30,36,21,3,0,0,0,0,0,0,3,8.1,36,2,4.8,33,0.0,0,2,Waterfall,Industrie,203000.0
2,6,0.856,75,93,4,2,1,1,0,0,0,0,1,6.0,381,27,4.8,34,0.0,0,2,Scrum,Santé,595000.0
2,6,0.673,30,56,6,0,0,0,0,1,0,0,2,5.7,303,21,6.6,0,0.0,1,1,Scrum,Logistique,27000.0
3,7,0.555,55,55,1,3,1,0,1,0,0,0,3,8.8,288,20,5.4,35,0.0,0,2,Waterfall,Logistique,284000.0
1,8,0.572,37,44,20,0,1,0,0,0,0,1,1,0.0,169,12,4.1,39,0.0,0,3,Kanban,Santé,300000.0
1,21,0.607,30,62,0,0,0,0,0,1,0,1,2,1.6,34,2,6.4,0,0.0,1,1,Kanban,E-commerce,420000.0
1,23,0.679,54,67,0,4,0,1,1,0,1,1,2,5.6,75,5,4.0,54,0.0,0,3,Kanban,Finance,100000.0
2,14,0.452,71,72,8,0,0,1,0,0,0,0,3,8.7,366,26,8.0,0,0.0,1,0,Scrum,Industrie,355000.0
0,23,0.496,43,77,9,0,0,0,1,0,0,0,2,8.2,102,7,7.3,0,0.0,1,1,Agile,E-commerce,458000.0
2,23,0.959,71,58,16,4,1,1,0,1,0,0,4,8.0,188,13,2.2,57,0.0,0,3,Scrum,IT,560000.0
2,18,0.347,94,92,10,1,0,0,0,0,0,0,3,8.2,199,14,10.0,0,0.0,1,0,Scrum,Logistique,382000.0
3,8,0.424,47,64,12,0,0,0,0,0,0,0,3,5.0,116,8,8.4,0,0.0,1,0,Waterfall,Santé,492000.0
0,9,0.371,73,74,14,0,0,0,0,0,0,0,3,6.8,345,24,8.8,0,0.0,1,0,Agile,Logistique,281000.0
0,11,0.254,55,87,0,3,0,1,0,0,0,0,2,5.6,54,3,6.5,0,0.0,1,1,Agile,Telecom,230000.0
1,18,0.578,81,59,14,0,1,0,0,1,0,0,3,6.0,292,20,6.4,0,0.0,1,1,Kanban,Education,209000.0
2,22,0.487,75,94,0,0,0,0,0,0,0,0,1,6.7,371,26,10.0,0,0.0,1,0,Scrum,Santé,529000.0
3,23,0.253,78,66,18,4,0,1,0,0,0,0,2,5.3,118,8,5.9,0,0.0,0,2,Waterfall,Finance,28000.0
0,10,0.705,41,78,23,0,1,0,0,0,0,0,2,5.1,135,9,5.5,0,0.0,0,2,Agile,Industrie,103000.0
0,5,0.531,13,32,23,0,0,0,0,0,0,0,3,7.6,46,3,6.2,0,0.0,1,1,Agile,E-commerce,122000.0
3,9,0.866,29,57,3,2,1,0,0,1,1,1,4,2.6,196,14,2.5,57,0.0,0,3,Waterfall,Industrie,411000.0
2,21,0.36,56,51,16,2,0,0,0,0,1,1,2,4.8,136,9,5.7,0,0.0,0,2,Scrum,Santé,410000.0
0,16,0.378,54,70,0,1,0,1,0,1,0,0,3,10.0,93,6,7.3,0,0.0,1,1,Agile,E-commerce,82000.0
2,19,0.682,25,41,0,1,0,1,0,1,0,0,4,8.1,382,27,6.2,0,0.0,1,1,Scrum,Telecom,138000.0
2,6,0.646,63,72,19,3,0,1,0,0,0,0,2,9.4,387,27,6.6,0,0.0,1,1,Scrum,Logistique,280000.0
3,24,0.462,31,54,4,3,0,1,0,0,0,0,3,8.6,34,2,5.2,39,0.0,0,2,Waterfall,Finance,250000.0
3,13,0.35,20,33,14,4,0,1,0,0,0,0,0,8.2,378,27,4.4,48,0.0,0,3,Waterfall,Finance,156000.0
2,24,0.526,90,103,0,1,0,0,0,0,0,0,2,6.6,101,7,10.0,0,0.0,1,0,Scrum,Finance,265000.0
3,15,0.432,28,54,13,3,0,0,0,0,1,0,2,7.8,326,23,5.5,0,0.0,0,2,Waterfall,E-commerce,236000.0
2,5,0.642,42,52,0,6,0,1,0,1,1,0,1,3.8,337,24,2.9,49,0.0,0,3,Scrum,Education,490000.0
2,11,0.662,31,64,13,0,0,0,0,0,0,0,2,8.2,256,18,7.2,0,0.0,1,1,Scrum,Logistique,111000.0
2,7,0.423,52,63,14,2,0,0,0,1,1,1,2,6.2,126,9,4.8,40,0.0,0,2,Scrum,Finance,475000.0
3,3,0.686,7,17,11,2,1,0,0,0,0,0,2,9.7,333,23,3.3,48,0.0,0,3,Waterfall,Finance,396000.0
1,20,0.487,23,49,0,3,0,0,0,1,0,0,2,10.0,325,23,5.1,39,0.0,0,2,Kanban,Finance,350000.0
1,20,0.772,10,46,12,1,0,1,1,0,0,0,3,8.9,245,17,4.1,39,0.0,0,3,Kanban,Industrie,33000.0
1,14,0.658,71,58,0,6,1,1,0,0,1,0,1,3.1,295,21,4.0,43,0.0,0,3,Kanban,E-commerce,371000.0
3,21,0.385,26,51,11,7,0,1,0,1,1,1,2,2.7,50,3,1.3,63,0.0,0,3,Waterfall,Telecom,476000.0
2,10,0.397,21,64,12,1,0,0,0,1,1,0,4,9.0,156,11,6.9,0,0.0,1,1,Scrum,Education,271000.0
3,13,0.924,47,57,22,2,1,0,0,1,1,0,2,6.5,372,26,2.4,48,0.0,0,3,Waterfall,Industrie,298000.0
1,21,0.346,52,41,25,2,0,0,0,0,1,0,2,5.9,43,3,4.8,37,0.0,0,2,Kanban,Industrie,34000.0
2,5,0.72,16,46,22,1,1,0,0,0,0,0,2,8.5,72,5,4.0,50,0.0,0,3,Scrum,Industrie,502000.0
2,22,0.795,83,87,5,2,1,1,0,0,0,0,3,8.0,150,10,6.1,0,0.0,1,1,Scrum,Logistique,567000.0
2,15,0.524,74,102,6,1,0,0,0,0,0,1,2,0.7,39,2,9.6,0,0.0,1,0,Scrum,Telecom,109000.0
2,6,0.283,54,56,0,1,0,0,0,0,0,1,3,2.7,84,6,7.5,0,0.0,1,0,Scrum,E-commerce,94000.0
2,22,0.454,71,87,4,5,0,1,0,1,0,0,2,7.7,32,2,6.0,0,0.0,1,1,Scrum,Industrie,47000.0
2,23,0.498,59,77,17,0,0,0,0,0,0,1,4,3.5,300,21,7.0,0,0.0,1,1,Scrum,Finance,64000.0
2,10,0.365,43,72,0,3,0,1,0,0,0,0,3,8.3,355,25,7.3,0,0.0,1,1,Scrum,Education,198000.0
3,22,0.549,28,51,20,1,1,0,0,0,0,1,2,2.7,184,13,4.4,42,0.0,0,3,Waterfall,Santé,441000.0
0,12,0.517,69,90,4,1,0,0,0,0,0,0,2,5.7,183,13,8.6,0,0.0,1,0,Agile,Telecom,62000.0
0,14,1.006,57,80,12,0,1,0,1,0,0,0,4,7.8,112,8,5.1,33,0.6,0,2,Agile,IT,139000.0
1,9,0.346,49,70,16,1,0,0,0,0,0,0,2,6.6,129,9,8.0,0,0.0,1,0,Kanban,Education,447000.0
3,14,0.634,5,5,14,1,0,0,0,0,0,0,0,7.6,107,7,4.8,35,0.0,0,2,Waterfall,Telecom,145000.0
1,12,0.388,82,79,9,3,0,0,0,1,1,1,2,4.3,50,3,5.9,0,0.0,0,2,Kanban,Telecom,549000.0
3,13,0.489,27,64,2,2,0,0,0,1,0,0,2,9.4,253,18,5.7,0,0.0,0,2,Waterfall,Telecom,430000.0
2,5,0.672,29,55,19,2,1,0,0,0,0,0,3,6.8,138,9,5.6,0,0.0,0,2,Scrum,Santé,172000.0
2,11,0.439,82,93,15,5,0,1,0,0,0,1,2,1.5,116,8,6.3,0,0.0,1,1,Scrum,Industrie,487000.0
2,7,0.297,44,54,14,1,0,0,0,0,1,1,2,5.0,281,20,5.9,0,0.0,0,2,Scrum,Education,17000.0
2,3,0.663,89,86,0,3,0,1,0,0,0,0,2,6.2,363,25,8.3,0,0.0,1,0,Scrum,Finance,277000.0
2,23,0.649,100,114,3,2,0,0,0,1,1,0,2,6.8,83,5,9.0,0,0.0,1,0,Scrum,Industrie,319000.0
3,23,0.615,27,32,16,3,1,1,0,0,0,0,1,6.8,125,8,2.9,58,0.0,0,3,Waterfall,IT,477000.0
3,17,0.402,27,53,3,0,0,0,0,0,0,0,2,7.0,318,22,7.6,0,0.0,1,0,Waterfall,Education,61000.0
3,7,0.835,40,63,0,2,1,0,0,1,0,1,0,2.8,120,8,2.7,50,0.0,0,3,Waterfall,Telecom,371000.0
1,11,0.754,62,71,8,1,1,0,0,1,0,0,3,3.4,106,7,5.2,27,0.0,0,2,Kanban,Logistique,137000.0
3,22,0.595,56,87,0,1,1,0,1,0,0,1,1,1.2,314,22,5.1,43,0.0,0,2,Waterfall,Logistique,258000.0
1,13,0.577,42,55,30,0,0,0,0,0,0,0,2,6.4,151,10,7.0,0,0.0,1,1,Kanban,Industrie,290000.0
0,10,0.442,19,31,20,1,0,0,0,0,0,1,2,0.0,98,7,4.8,40,0.0,0,2,Agile,Industrie,98000.0
3,13,0.389,32,43,2,1,0,1,0,0,0,0,3,5.2,294,21,6.7,0,0.0,1,1,Waterfall,Logistique,313000.0
1,3,0.853,25,45,8,3,1,1,0,0,0,0,2,8.6,378,27,2.8,57,0.0,0,3,Kanban,Logistique,499000.0
1,4,0.307,40,70,0,0,0,0,0,0,0,0,0,4.7,213,15,8.7,0,0.0,1,0,Kanban,Logistique,588000.0
2,13,0.476,77,75,9,0,0,0,1,0,0,0,1,4.6,237,16,8.3,0,0.0,1,0,Scrum,Santé,291000.0
2,22,0.657,43,65,14,2,0,1,0,1,0,0,2,8.4,153,10,5.1,28,0.0,0,2,Scrum,Industrie,540000.0
2,15,0.515,31,44,0,0,0,0,0,1,0,0,2,8.5,217,15,7.0,0,0.0,1,1,Scrum,IT,89000.0
3,7,0.648,37,53,0,0,1,0,0,0,0,1,2,3.8,358,25,5.4,31,0.0,0,2,Waterfall,Santé,256000.0
0,23,0.728,60,73,8,0,1,0,0,0,0,1,2,5.2,150,10,6.1,0,0.0,1,1,Agile,Industrie,200000.0
1,2,0.452,68,65,22,1,0,0,1,0,1,0,3,5.4,273,19,6.9,0,0.0,1,1,Kanban,IT,304000.0
2,8,0.446,37,85,8,1,1,0,0,0,0,0,2,3.8,372,26,6.2,0,0.0,1,1,Scrum,Industrie,341000.0
0,2,0.565,37,78,8,1,1,0,0,0,0,1,4,0.4,213,15,6.3,0,0.0,1,1,Agile,E-commerce,575000.0
0,7,0.332,85,92,0,0,0,0,0,0,0,0,4,9.2,178,12,10.0,0,0.0,1,0,Agile,Logistique,35000.0
1,11,0.725,38,50,18,0,0,0,0,1,0,1,2,0.0,301,21,4.7,38,0.0,0,2,Kanban,Finance,418000.0
2,22,1.002,51,91,1,5,1,0,0,1,0,1,2,3.6,47,3,3.6,43,0.2,0,3,Scrum,E-commerce,451000.0
3,4,0.493,5,29,13,1,1,0,0,0,0,0,2,3.8,150,10,4.3,44,0.0,0,3,Waterfall,Santé,282000.0
3,22,0.433,37,71,0,1,0,0,0,0,0,1,2,1.2,73,5,6.5,0,0.0,1,1,Waterfall,Logistique,246000.0
1,9,0.48,72,88,0,4,0,1,0,1,0,0,2,5.2,324,23,7.1,0,0.0,1,1,Kanban,Logistique,464000.0
2,19,0.566,51,84,9,6,0,1,1,0,1,0,2,5.3,127,9,4.4,42,0.0,0,3,Scrum,Logistique,438000.0
3,18,0.387,12,23,5,0,0,0,0,0,0,0,2,4.7,107,7,6.5,0,0.0,1,1,Waterfall,Education,104000.0
2,9,0.256,75,69,12,0,0,0,0,0,0,0,3,7.2,91,6,10.0,0,0.0,1,0,Scrum,Santé,103000.0
3,20,0.4,78,82,0,2,0,0,0,0,0,0,3,6.4,373,26,10.0,0,0.0,1,0,Waterfall,IT,197000.0
1,14,0.681,19,43,15,0,0,0,0,1,0,1,3,3.7,108,7,5.0,41,0.0,0,2,Kanban,Logistique,257000.0
3,13,0.691,5,24,18,3,1,1,0,0,0,0,1,7.4,313,22,1.4,70,0.0,0,3,Waterfall,Logistique,190000.0
2,21,0.738,28,47,16,0,0,0,1,0,0,0,2,5.8,118,8,5.4,38,0.0,0,2,Scrum,E-commerce,191000.0
1,15,0.413,100,96,5,0,0,0,0,0,0,0,4,9.1,31,2,10.0,0,0.0,1,0,Kanban,Santé,453000.0
0,6,0.372,58,82,1,0,0,0,0,0,0,0,3,9.0,161,11,9.6,0,0.0,1,0,Agile,Telecom,547000.0
2,17,0.583,82,124,0,2,1,1,0,1,0,1,3,3.2,90,6,5.7,0,0.0,0,2,Scrum,Logistique,50000.0
2,8,0.468,69,100,2,2,0,0,0,0,0,1,1,3.7,197,14,7.7,0,0.0,1,0,Scrum,Logistique,481000.0
1,23,0.501,60,62,5,2,0,0,0,0,0,0,3,4.8,104,7,9.2,0,0.0,1,0,Kanban,Telecom,490000.0
1,23,0.555,50,62,20,2,0,0,0,0,0,0,3,5.7,271,19,7.5,0,0.0,1,0,Kanban,Telecom,505000.0
2,6,0.772,53,67,0,2,0,0,0,1,1,0,3,5.6,198,14,6.2,0,0.0,1,1,Scrum,IT,513000.0
1,9,0.536,47,52,20,2,1,0,0,0,1,0,0,9.5,382,27,4.7,40,0.0,0,2,Kanban,Santé,304000.0
1,6,0.638,96,99,2,0,1,0,0,0,0,1,3,3.9,69,4,9.4,0,0.0,1,0,Kanban,E-commerce,474000.0
3,15,0.623,60,82,21,2,0,0,1,0,1,0,3,8.0,111,7,6.8,0,0.0,1,1,Waterfall,Santé,283000.0
3,9,0.776,32,48,1,1,0,0,0,1,0,0,3,6.3,325,23,6.7,0,0.0,1,1,Waterfall,Finance,316000.0
2,3,0.695,33,58,26,0,0,0,0,1,0,1,2,0.1,308,22,4.6,41,0.0,0,2,Scrum,Finance,236000.0
2,14,0.463,72,84,0,0,0,0,0,0,1,0,2,6.5,82,5,9.0,0,0.0,1,0,Scrum,Education,547000.0
2,17,0.85,12,55,2,2,1,0,0,1,0,0,1,6.1,259,18,3.2,49,0.0,0,3,Scrum,Santé,206000.0
1,9,0.631,41,44,13,0,0,0,0,0,0,1,2,0.7,225,16,6.8,0,0.0,1,1,Kanban,IT,20000.0
1,18,0.326,44,79,0,0,0,0,0,0,0,0,1,5.3,43,3,9.0,0,0.0,1,0,Kanban,Telecom,305000.0
1,18,0.471,71,94,10,0,1,0,0,0,0,0,4,8.1,219,15,8.6,0,0.0,1,0,Kanban,E-commerce,465000.0
2,20,0.588,87,88,0,1,1,0,0,1,0,1,2,4.1,185,13,6.6,0,0.0,1,1,Scrum,Logistique,548000.0
1,12,0.466,26,37,12,4,0,1,1,1,0,0,2,6.5,282,20,1.9,59,0.0,0,3,Kanban,IT,422000.0
3,17,0.362,48,68,22,4,0,1,0,0,1,0,1,6.3,356,25,3.9,45,0.0,0,3,Waterfall,Education,514000.0
